Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
362088.0;32.8;2;1;9;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
299090.0;25.9;1;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
362455.0;32.8;1;1;10;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
361199.0;36.0;2;1;2;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
318656.0;49.79;2;1;1;2;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;27.0
468203.0;50.9;3;1;0;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
259000.0;48.0;3;0;0;4;1979;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;18.9
311344.0;53.68;3;1;1;4;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;49.6
279000.0;57.0;3;0;4;4;1974;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.3
292842.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
391964.0;67.58;4;1;1;6;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;49.6
490000.0;127.85;5;1;0;1;2021;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;57.8
372400.0;53.2;2;1;0;3;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;10.7
365000.0;43.34;2;0;3;3;2019;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;40.4
360100.0;55.4;2;1;2;3;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;10.7
437120.0;68.3;4;1;1;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;10.7
260800.0;32.6;2;1;3;3;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;10.7
130000.0;37.0;1;0;2;2;1955;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;37.0
442391.0;53.14;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
434982.0;52.25;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
424242.0;50.96;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
333044.0;37.76;2;1;6;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
331866.0;35.9;2;1;8;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
339606.0;32.67;2;1;9;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
317910.0;30.87;2;1;8;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
270000.0;48.0;3;0;1;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;25.0
306025.0;63.7;3;1;2;3;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;33.2
330000.0;50.0;2;0;2;3;1965;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;16.0
250000.0;48.4;2;0;7;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.9
278000.0;47.0;2;0;3;4;1967;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;22.3
275925.0;32.5;2;1;3;4;2021;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;12.9
790869.0;111.39;4;1;1;4;2021;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;12.9
484220.0;62.48;3;1;9;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.6
608679.5;85.13;4;1;6;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.6
295488.0;25.92;1;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
356004.0;35.96;2;1;2;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.9
463736.0;50.96;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.9
349000.0;64.72;3;0;2;3;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;24.5
329000.0;62.6;3;0;0;4;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.4
279000.0;62.9;3;0;4;10;1975;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;27.4
173840.0;42.4;1;0;3;3;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;33.6
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
599000.0;68.0;3;0;1;4;2019;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;26.0
370000.0;52.5;2;0;1;3;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;15.2
195000.0;49.0;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;29.8
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
429000.0;67.0;3;1;0;1;2021;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;40.4
205000.0;34.7;2;0;4;4;1990;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;19.0
120000.0;43.42;1;0;1;4;1950;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;8.4
295000.0;44.9;3;0;0;4;1950;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;16.0
280000.0;47.5;2;0;0;2;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;28.6
292842.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
700785.0;82.21;4;1;0;3;2023;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.9
139000.0;31.74;1;0;0;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;18.3
682000.0;62.0;3;1;1;4;2021;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.1
261600.0;32.7;2;1;2;3;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
260000.0;32.5;2;1;1;3;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
371000.0;53.0;3;1;1;3;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
372330.0;53.19;3;1;2;3;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
230000.0;49.78;3;0;2;4;1960;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;16.0
453548.0;63.88;4;1;3;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;23.5
150000.0;23.85;1;0;0;2;1969;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;56.2
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
292842.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
395000.0;40.26;2;0;0;4;1938;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;19.0
400000.0;62.9;3;0;9;11;1979;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;19.0
410000.0;57.43;3;0;3;3;2015;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;30.6
190920.0;44.4;2;0;0;3;2010;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;26.2
292000.0;49.0;2;0;2;3;1957;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;20.3
521640.0;64.4;3;1;0;6;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.0
490000.0;56.14;2;0;0;2;2012;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.8
349300.0;33.03;2;1;8;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
332900.0;35.9;2;1;2;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
353770.0;37.17;2;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
326600.0;30.87;2;1;6;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
369400.0;37.35;2;1;2;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
344800.0;32.6;2;1;2;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
386100.0;50.49;3;1;1;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
640800.0;77.0;3;1;11;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
384225.0;49.64;3;1;2;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
484200.0;62.48;3;1;9;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
378500.0;53.72;2;1;2;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
495000.0;98.0;4;0;3;3;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.8
309000.0;54.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;32.7
340000.0;58.0;3;0;10;10;1975;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;16.0
269000.0;37.3;2;0;4;13;1975;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;20.1
299500.0;49.0;2;0;3;3;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;24.2
539000.0;80.0;3;1;1;1;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;61.6
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
209000.0;44.0;2;0;7;10;1975;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;17.3
299000.0;52.0;2;0;1;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;24.4
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
442391.0;53.14;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
325380.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
319957.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
336226.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
292842.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
348336.0;37.76;2;1;4;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
331866.0;35.9;2;1;7;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
339501.0;32.67;2;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
300105.0;28.87;1;1;4;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
287419.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
330803.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
330803.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
408153.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
416156.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
416156.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
416156.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
408153.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
400150.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
299000.0;47.0;2;1;2;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;25.7
465000.0;62.48;3;1;5;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
401000.0;57.72;2;1;2;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
378000.0;53.72;2;1;2;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
384000.0;49.64;3;1;7;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
483313.0;52.25;3;1;1;13;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
437120.0;68.3;4;1;1;3;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
319000.0;64.4;3;0;3;4;1984;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.0
379319.0;52.14;3;1;4;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.7
610000.0;45.62;2;0;3;6;2018;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.0
160000.0;25.2;1;0;1;4;1969;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;29.6
223125.0;37.5;2;0;4;4;1974;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;34.9
575000.0;96.0;3;0;1;2;2009;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;17.3
263325.0;42.54;2;1;3;3;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;37.9
245000.0;46.0;3;0;0;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.3
350714.0;37.31;1;1;0;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
295800.0;28.44;1;1;0;6;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
375600.0;32.7;2;1;3;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
125000.0;38.56;1;0;0;1;1960;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;26.6
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
372140.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
565155.0;65.7;3;1;5;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.9
766000.0;96.5;4;1;10;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
471500.0;62.48;3;1;4;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
372300.0;53.72;2;1;1;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
608500.0;85.13;4;1;6;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
384225.0;49.64;3;1;3;11;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;15.8
244900.0;49.58;2;0;1;3;1927;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;31.1
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
397511.0;59.33;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.9
400150.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
219000.0;40.0;2;0;3;3;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;29.2
222200.0;29.56;1;1;3;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
292100.0;41.05;2;1;4;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
278554.0;38.61;2;1;3;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
293740.0;41.26;2;1;2;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
391660.0;53.85;3;1;1;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.3
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
271235.0;31.91;1;1;1;4;2021;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;15.5
292825.0;34.45;1;1;2;4;2021;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;15.5
517200.0;68.96;2;1;4;4;2021;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;15.5
405000.0;66.0;3;0;2;3;1983;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;15.8
138000.0;30.5;1;0;4;10;1978;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;22.2
408153.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;31.0
384630.0;52.87;3;1;3;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.7
260000.0;49.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.6
315000.0;84.0;4;0;1;3;1974;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;22.7
506880.0;79.2;4;1;0;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;23.5
230750.0;35.5;2;1;3;3;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;10.7
399000.0;76.0;4;0;3;3;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.4
458000.0;63.88;4;1;2;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
372000.0;55.25;3;1;2;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
354000.0;52.2;3;1;3;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
313000.0;44.56;2;1;2;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
292000.0;41.05;2;1;1;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.3
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
544000.0;68.04;4;1;3;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
481000.0;57.33;3;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
459000.0;52.25;3;1;4;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
404000.0;45.41;2;1;4;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
350000.0;38.9;2;1;3;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
257000.0;25.71;1;1;1;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;19.3
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
298000.0;33.8;2;1;3;4;2021;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;31.4
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
280000.0;47.11;3;0;0;3;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;19.1
329000.0;37.17;2;0;2;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.2
499000.0;54.11;4;1;9;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
471000.0;50.96;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
370000.0;37.76;2;1;5;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
363000.0;35.96;2;1;3;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
378000.0;33.07;2;1;9;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
377000.0;32.67;2;1;4;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
310000.0;47.8;2;0;2;13;1968;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;19.9
330000.0;52.9;2;0;11;18;1979;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;20.8
405365.0;42.67;2;1;5;6;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.6
469000.0;70.0;3;1;1;1;2020;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;27.4
419000.0;59.0;3;1;0;1;2021;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;25.7
354285.0;37.8;2;1;1;13;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
410000.0;70.0;3;0;0;1;1960;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;32.3
449960.0;51.0;3;1;0;13;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;18.7
379000.0;105.0;3;0;1;1;1966;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;61.1
369000.0;62.0;3;0;2;8;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;16.5
399000.0;71.08;3;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;25.0
290000.0;53.12;3;1;4;4;1977;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;32.6
279670.0;51.0;2;0;1;3;1958;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;18.1
265000.0;50.7;3;0;6;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;21.2
209000.0;45.6;2;0;4;4;1967;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;35.1
369630.0;54.76;3;1;5;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.7
458339.0;63.88;4;1;4;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.7
278958.0;38.61;2;1;0;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.7
220000.0;32.0;2;0;1;4;2006;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;19.4
165000.0;38.0;2;0;9;10;1978;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;29.8
275000.0;50.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;20.0
287000.0;51.59;2;0;1;3;1964;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;30.1
348000.0;48.0;2;0;4;4;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;17.8
439000.0;93.0;3;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;39.6
475000.0;87.0;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;61.1
160000.0;37.0;1;0;2;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;51.0
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.5
329000.0;75.14;3;0;1;4;1981;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.6
222000.0;38.01;2;0;2;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;12.4
392340.0;56.09;4;1;5;6;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.9
429900.0;71.9;3;0;0;4;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;24.8
290766.0;41.26;2;1;5;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.7
278958.0;38.61;2;1;4;5;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;17.7
383590.0;43.1;2;1;2;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.0
479052.0;57.03;3;1;2;6;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;20.0
185000.0;51.3;2;0;3;4;1985;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;37.8
419000.0;60.0;3;0;1;2;1985;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;25.7
550000.0;71.0;3;0;1;2;1963;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;15.7
379000.0;65.07;3;0;4;12;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.8
285000.0;59.76;3;0;1;4;1980;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;22.3
