Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
430100.0;43.39;2;1;0;1.0;2021.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;12.1
749000.0;65.0;3;0;4;7.0;2013.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
550000.0;52.0;3;0;2;2.0;2016.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;9.2
397000.0;25.69;1;1;3;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;15.3
619000.0;54.0;3;0;10;12.0;2016.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.6
898001.0;108.0;4;0;3;3.0;2005.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
949997.0;68.5;3;0;3;4.0;2012.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
491000.0;41.0;2;0;3;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
842000.0;121.09;5;0;1;1.0;2010.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.0
620000.0;76.1;3;0;1;2.0;2010.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;14.2
945000.0;84.0;5;0;4;5.0;1993.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;50.0
874779.0;85.17;4;1;2;2.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.2
798559.0;79.16;4;1;2;2.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.2
569487.0;55.48;3;1;1;2.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.2
537557.0;47.05;2;1;2;2.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.2
575000.0;43.29;2;0;1;5.0;2020.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
466000.0;45.0;2;0;2;3.0;2020.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
535000.0;63.4;3;0;1;4.0;1958.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;50.0
463531.0;40.75;2;1;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
404212.0;58.16;3;1;2;2.0;2022.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;11.0
512400.0;60.64;3;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
885001.0;69.9;3;0;5;6.0;2018.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
499000.0;64.0;2;0;4;5.0;1920.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1.4
398000.0;41.0;2;0;1;4.0;1956.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
560000.0;49.0;3;0;8;16.0;1970.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
550000.0;66.0;3;0;2;2.0;2014.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.7
447000.0;56.1;3;0;1;1.0;2012.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;13.3
447000.0;56.1;3;0;1;1.0;2012.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;13.3
475000.0;52.0;2;0;1;5.0;1990.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4.9
490000.0;37.56;2;0;2;5.0;2018.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
660000.0;83.0;4;0;1;4.0;1950.0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1.4
435001.0;68.01;2;0;2;4.0;1913.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5.8
794997.0;100.7;5;0;2;2.0;2011.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
448999.0;36.0;2;0;1;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.6
449000.0;53.0;2;0;4;5.0;1960.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;50.0
790000.0;84.37;4;0;1;1.0;2015.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;9.6
410001.0;38.1;2;0;6;9.0;1990.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.8
1050000.0;83.38;4;0;0;4.0;2017.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.6
497352.0;36.89;1;1;1;8.0;2020.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.9
599000.0;104.44;4;1;1;1.0;2019.0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;13.9
599000.0;104.44;4;1;1;1.0;2019.0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;13.9
638900.0;73.0;4;0;4;10.0;2006.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.7
336523.5;43.99;2;1;0;2.0;2023.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.7
690000.0;57.0;3;0;2;3.0;2015.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.9
649000.0;75.0;3;0;1;1.0;2018.0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;8.1
443500.0;52.49;2;1;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
468180.0;63.87;3;1;1;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
894999.0;92.75;4;0;4;5.0;1930.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1.4
675000.0;67.26;5;0;2;5.0;1920.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.9
800000.0;96.0;4;0;3;4.0;1930.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
649000.0;110.0;3;0;1;1.0;1980.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5.4
750000.0;98.0;4;0;3;3.0;2008.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.8
519000.0;72.0;4;0;5;10.0;1982.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.2
530000.0;61.1;3;0;4;4.0;1990.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
509000.0;52.1;3;1;1;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;4.9
516860.0;60.17;3;1;2;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
604000.0;67.67;4;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5.8
700000.0;90.0;3;0;3;3.0;2009.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1.4
479000.0;61.0;3;0;2;2.0;2012.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1.4
699000.0;85.0;3;0;1;3.0;2007.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
355000.0;43.0;2;1;0;2.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;13.3
355000.0;43.0;2;1;0;2.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;14.2
468000.0;62.5;3;0;1;2.0;2010.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;13.1
425287.0;40.42;2;0;1;2.0;2022.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.2
608009.0;62.89;3;0;1;2.0;2022.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.2
552492.0;53.8;3;0;2;2.0;2022.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.2
650000.0;77.28;4;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
454000.0;60.09;3;1;1;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
619441.0;104.99;4;1;1;1.0;2019.0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;8.6
1200000.0;102.29;3;0;1;3.0;1892.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.3
419000.0;81.0;4;0;1;2.0;2021.0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;9.2
330000.0;38.0;2;0;10;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;8.6
929100.0;57.0;2;0;5;6.0;2009.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;50.0
499000.0;49.01;2;0;0;3.0;2010.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;8.6
384999.0;37.5;2;0;0;2.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
439000.0;51.5;2;0;2;4.0;1960.0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1.4
389000.0;45.0;2;0;3;10.0;1995.0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;9.2
525000.0;51.0;2;0;2;5.0;2018.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.0
399000.0;57.13;3;1;1;1.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;13.3
950000.0;89.0;3;0;1;2.0;2009.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1.4
365000.0;51.7;2;0;2;3.0;2010.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.6
489000.0;40.0;2;0;3;4.0;2015.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.6
460000.0;75.11;4;0;2;2.0;2014.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;11.8
373000.0;35.0;2;0;4;4.0;2000.0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;5.8
394555.0;52.3;2;0;4;5.0;1945.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4.9
260000.0;35.9;2;0;0;3.0;1930.0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.4
647000.0;56.0;3;0;3;3.0;2011.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;7.9
725000.0;77.22;3;0;0;3.0;2007.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;7.9
459000.0;41.65;2;0;1;4.0;1930.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3.1
599000.0;54.0;2;0;2;4.0;1995.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
539000.0;61.0;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.6
407000.0;41.1;2;1;2;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
390000.0;39.0;2;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
549990.0;60.8;3;0;2;4.0;2013.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1.4
549990.0;60.8;3;0;2;4.0;2013.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1.4
669990.0;54.17;2;0;3;3.0;1956.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.6
358000.0;31.6;2;1;0;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
310000.0;27.5;1;1;3;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
519000.0;60.48;3;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
346680.0;39.78;1;1;0;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
623070.0;64.4;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
580000.0;72.0;3;0;4;5.0;1992.0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;3.5
439000.0;49.13;2;0;7;8.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;10.0
629000.0;62.0;3;0;2;5.0;2018.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.2
899000.0;92.39;4;1;3;7.0;2022.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;50.0
599000.0;60.64;3;1;0;6.0;2022.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;50.0
699000.0;73.18;4;1;0;7.0;2022.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;50.0
699000.0;71.1;3;1;6;8.0;2022.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;50.0
497000.0;59.0;3;1;0;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
495000.0;61.0;3;1;0;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
953000.0;104.0;4;1;2;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.0
708000.0;70.8;4;1;3;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
556000.0;79.55;4;1;0;4.0;2022.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
446620.0;54.8;3;1;3;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;13.9
443880.0;54.9;3;1;2;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;13.9
362000.0;31.1;2;1;5;1.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
679000.0;71.0;4;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.4
600000.0;59.5;2;0;3;4.0;2017.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.3
548998.0;48.8;2;0;2;3.0;2000.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.9
650000.0;61.8;3;0;2;6.0;1992.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.2
450000.0;38.3;2;0;0;3.0;2018.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.0
660000.0;63.0;3;0;1;2.0;2013.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.9
649000.0;44.87;2;1;3;9.0;2021.0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;15.3
385000.0;45.0;2;0;1;2.0;2013.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;12.1
268494.0;36.78;2;1;2;2.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;8.9
327916.0;44.92;2;1;0;2.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;8.9
347200.0;49.6;3;1;2;2.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;8.9
299000.0;28.0;1;0;0;4.0;1960.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;50.0
610000.0;78.0;3;0;2;5.0;2000.0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;4.9
700000.0;88.15;4;0;2;2.0;2018.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;13.2
540000.0;65.89;2;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
708000.0;70.8;4;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
304499.0;32.4;2;0;10;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.2
599000.0;57.0;2;0;3;7.0;2011.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
495000.0;54.76;2;1;3;4.0;2018.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.3
859001.0;78.9;3;0;4;4.0;2017.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
439000.0;49.0;2;0;1;3.0;2014.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;8.6
780002.0;57.02;3;0;3;3.0;2015.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;7.8
320000.0;33.34;2;0;2;4.0;1900.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;15.3
474000.0;60.25;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
299498.0;41.31;2;1;2;2.0;2022.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;11.0
499888.0;56.0;3;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.2
499888.0;56.0;3;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;50.0
405000.0;65.0;2;0;4;5.0;1930.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;15.3
545000.0;72.2;4;0;5;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.2
499000.0;66.0;3;0;1;3.0;2016.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;11.5
545000.0;71.0;4;0;0;4.0;1080.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;8.6
970000.0;124.26;5;0;1;1.0;2018.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5.8
399000.0;48.0;2;0;3;3.0;2011.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.0
429893.0;52.49;2;1;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
488152.0;60.64;3;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
499000.0;45.0;2;1;1;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.0
705000.0;71.5;3;1;1;5.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;15.3
387000.0;30.0;2;1;4;6.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.9
599000.0;45.5;2;1;3;17.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.9
814000.0;67.0;3;1;2;17.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.9
722781.0;88.72;4;1;0;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
1087000.0;78.5;4;1;11;17.0;2021.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.9
630980.0;77.22;4;1;0;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
493280.0;61.24;3;1;4;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
431570.0;52.84;3;1;1;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
378780.0;41.14;2;1;4;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
335980.0;35.98;2;1;2;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
570000.0;65.0;2;0;1;2.0;2007.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
498380.0;63.87;3;1;0;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;11.7
492770.0;58.38;3;1;0;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;11.7
429450.0;49.88;3;1;0;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;11.7
368080.0;41.13;2;1;0;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;11.7
564680.0;69.4;4;1;3;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;11.7
409000.0;46.31;2;0;1;2.0;2014.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;12.1
549000.0;62.0;2;0;4;5.0;1905.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.9
318000.0;42.22;2;0;4;5.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2.9
519000.0;72.2;4;0;5;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.7
598000.0;63.0;3;0;1;5.0;1989.0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;5.8
619000.0;77.83;3;0;2;4.0;1930.0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;4.9
799000.0;95.0;2;0;4;5.0;1913.0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1.4
600000.0;81.0;3;0;0;1.0;2012.0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;14.1
519000.0;47.16;2;0;2;3.0;2006.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;7.2
730000.0;65.0;3;0;0;2.0;2006.0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;10.0
775300.0;79.15;4;1;2;2.0;2022.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.2
701600.0;70.38;4;1;2;2.0;2022.0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.2
837000.0;65.42;4;0;2;4.0;2015.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;50.0
527120.0;65.89;4;1;2;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
485120.0;60.64;3;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
425169.0;52.49;2;1;2;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
476238.0;59.16;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11.4
384185.0;44.21;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;13.9
439691.0;54.35;3;1;2;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;13.9
467418.0;63.25;3;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;13.9
708000.0;70.8;4;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
404212.0;58.16;3;1;2;2.0;2022.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;11.0
540000.0;65.89;2;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.2
640000.0;60.0;3;0;4;4.0;1930.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2.4
450000.0;26.0;1;0;3;6.0;2015.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.4
289000.0;28.0;1;0;0;3.0;2006.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;6.8
399000.0;55.0;3;0;1;2.0;2015.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.2
703000.0;88.47;4;1;1;2.0;2021.0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;9.6
458000.0;54.0;3;0;1;3.0;2017.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;13.3
385000.0;37.0;2;0;0;2.0;1960.0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;50.0
650000.0;63.8;3;0;1;2.0;2013.0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.0
619441.0;104.99;4;1;1;1.0;2020.0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;13.9
535507.0;47.39;2;1;4;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.8
470000.0;47.2;2;0;2;3.0;2014.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;5.8
809000.0;74.0;4;0;3;5.0;2016.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
499500.0;61.0;3;0;4;6.0;1986.0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4.9
790000.0;75.5;4;0;8;8.0;2019.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.4
370392.0;48.8;2;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;13.9
399000.0;57.1;3;0;2;10.0;1976.0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;9.9
304810.0;27.71;1;1;1;2.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.1
412128.0;42.93;2;1;1;2.0;2022.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;7.1
345000.0;30.5;2;1;3;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
365000.0;37.5;2;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
393000.0;39.5;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
