Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
529000.0;60.0;3;0;3;4;1988;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;20.3
699000.0;43.29;2;0;2;7;2018;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.5
360000.0;27.7;1;0;0;5;1982;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.1
416300.0;34.7;1;0;3;4;1955;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.1
690000.0;72.0;3;0;1;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.7
379000.0;22.48;1;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.5
990000.0;93.8;4;0;7;7;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.1
610000.0;53.0;2;1;3;4;2009;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.6
980000.0;108.6;3;0;4;4;1935;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;4.0
740000.0;44.04;2;0;0;3;2016;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
836000.0;62.9;3;0;7;12;1981;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.2
625450.0;89.35;3;0;1;3;2010;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;18.6
433930.0;61.99;2;0;0;3;2010;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;18.6
660000.0;71.9;4;0;4;4;1980;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;10.1
585000.0;45.0;2;0;1;10;1974;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.9
500000.0;47.0;3;0;4;4;1974;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;13.5
499000.0;63.0;3;1;0;2;2023;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;23.3
695000.0;95.05;5;1;0;2;2023;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;23.3
955000.0;85.0;4;0;2;3;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.2
539000.0;54.3;2;0;5;5;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;15.3
720270.0;53.0;2;0;0;6;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.4
719000.0;48.0;3;0;6;15;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.5
570000.0;46.03;2;0;0;6;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;8.3
585000.0;45.0;2;0;0;1;1950;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;4.5
209000.0;32.0;1;0;1;1;1926;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;21.3
1940000.0;119.73;4;0;1;4;2016;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.6
893000.0;47.0;2;0;7;23;2009;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.3
510000.0;145.0;5;1;1;1;2021;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;20.8
520000.0;119.0;4;1;1;1;2021;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;20.8
585000.0;158.0;4;1;1;1;2021;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;17.9
450000.0;64.0;3;1;0;1;2022;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;20.8
494000.0;37.0;2;1;3;6;2024;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.1
384000.0;45.0;2;1;1;2;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;17.9
2025000.0;148.0;5;0;8;10;2010;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.0
920000.0;95.3;3;0;3;3;2010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.0
655000.0;61.0;3;1;5;5;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.3
845000.0;65.96;3;0;2;3;1956;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.7
650000.0;73.0;4;0;1;4;1990;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.6
845000.0;80.0;3;0;2;3;2010;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.5
1165000.0;69.0;3;0;0;7;2017;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.7
1290000.0;148.0;5;0;4;5;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.3
920000.0;95.3;3;0;3;3;2010;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.7
619000.0;77.9;3;1;0;1;2023;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;12.6
657760.0;88.29;4;1;1;1;2023;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;12.6
2160000.0;183.0;5;0;0;3;2001;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;8.2
670000.0;64.0;3;0;3;5;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;18.4
1900000.0;135.0;4;0;1;3;1996;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;10.8
1500000.0;102.0;4;0;5;11;2006;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.4
635000.0;90.98;5;0;3;4;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;28.1
1299999.0;86.9;3;0;1;5;2003;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;14.4
299900.0;27.0;1;0;3;4;1966;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.3
484000.0;38.8;2;0;4;6;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;8.1
660000.0;68.0;3;0;1;3;1985;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;13.7
860000.0;68.0;3;0;0;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.1
949000.0;56.38;3;0;4;5;1965;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.2
895000.0;59.38;3;0;3;4;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.7
630000.0;63.0;3;0;0;2;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.8
523000.0;35.0;1;0;4;8;2006;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.8
700000.0;75.0;4;0;1;3;1986;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;6.4
599000.0;44.0;1;0;11;14;2007;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;13.8
380000.0;50.3;2;0;4;4;1996;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;25.3
1480740.0;64.38;2;0;5;6;2010;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.0
547000.0;48.0;3;0;2;4;1974;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;7.3
573000.0;34.0;1;0;1;3;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.8
830000.0;88.6;4;0;1;3;2008;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;16.3
360000.0;24.4;1;0;2;3;1062;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;5.8
545000.0;66.22;3;0;0;4;1957;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.6
815000.0;68.0;3;0;4;4;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.5
959000.0;69.0;3;0;4;4;2015;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.0
420000.0;35.5;2;0;0;4;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;10.9
899000.0;79.32;3;0;1;3;2001;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.9
1008000.0;48.0;2;0;1;4;1936;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.7
1088000.0;64.0;3;0;8;16;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.5
890000.0;75.0;4;0;7;8;1992;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.2
599000.0;51.0;3;0;4;4;1964;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.5
415000.0;50.0;2;0;0;3;2010;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;29.6
450000.0;53.02;3;1;0;2;2023;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;23.3
450000.0;53.02;3;1;0;2;2023;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;23.3
449000.0;43.8;2;0;10;15;1981;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;9.8
640000.0;65.0;3;1;2;2;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;12.2
627000.0;57.0;2;0;1;2;1950;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.5
735000.0;58.0;3;0;3;10;1964;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;5.3
215000.0;16.0;1;0;6;8;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.5
820000.0;63.35;4;0;3;4;1982;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11.3
371000.0;53.0;2;0;1;2;1965;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;25.0
250000.0;33.0;1;0;1;2;1965;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;25.0
660000.0;67.0;4;0;2;3;2004;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.8
504000.0;72.0;3;0;0;2;1965;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;25.0
380000.0;30.0;2;0;5;10;1976;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;7.9
544000.0;47.1;2;0;2;3;1954;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.4
351000.0;35.0;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.9
549000.0;31.0;1;1;2;10;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.4
418500.0;34.5;1;0;2;4;1930;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;10.0
935202.45;67.99;3;1;1;2;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.9
710000.0;53.4;3;0;3;3;2002;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;11.8
528000.0;91.73;3;0;1;2;2020;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;20.8
459000.0;43.0;2;0;2;3;1940;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;8.1
499990.0;43.0;2;0;3;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.7
1480000.0;102.0;4;0;5;11;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.7
629000.0;61.0;3;0;0;4;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5.3
540000.0;54.2;2;0;2;3;2002;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;16.3
490000.0;43.0;2;0;2;2;2013;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;17.9
650000.0;36.0;2;0;4;10;1965;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0.0
597786.0;69.51;3;1;1;3;2023;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;16.4
747000.0;41.5;2;0;7;9;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.4
599000.0;56.7;2;0;4;10;1964;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4.6
360000.0;44.0;3;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;18.1
525000.0;45.0;2;0;4;4;2017;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;18.1
770000.0;59.0;3;0;11;15;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.5
339000.0;35.8;1;0;1;2;2003;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;16.9
541440.0;45.12;2;1;1;3;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.8
630000.0;45.32;2;1;1;4;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;9.8
558000.0;53.0;3;0;9;9;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;7.9
991000.0;62.5;3;0;2;7;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.0
1290575.0;90.26;4;1;11;26;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.1
540000.0;33.66;2;0;2;3;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.2
770000.0;71.33;3;0;3;3;2005;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.9
729000.0;60.1;2;0;0;7;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.8
390000.0;31.0;1;0;4;4;2004;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.6
859750.0;90.5;4;1;0;1;2021;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;16.3
631000.0;57.97;3;0;5;8;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;10.6
760000.0;56.3;2;0;0;3;2012;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.2
732000.0;69.0;3;0;0;4;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;9.1
970000.0;78.28;3;0;5;5;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.5
499000.0;43.2;2;0;4;4;2000;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;19.9
695000.0;99.33;4;0;2;3;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;18.1
375000.0;41.55;2;0;0;3;2004;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;18.1
370000.0;34.8;1;0;0;3;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.8
990000.0;76.9;3;0;0;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.4
1210000.0;93.0;3;0;0;5;2011;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.8
736000.0;46.0;2;0;2;4;1953;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.7
1229000.0;80.0;4;0;7;7;2020;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7.7
1250000.0;99.0;4;0;2;3;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.3
529000.0;61.0;3;0;0;15;1978;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;8.2
1332600.0;66.63;3;0;5;22;2012;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.1
630000.0;47.4;3;0;6;12;1966;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.5
479000.0;57.0;2;0;3;6;2000;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;13.1
459000.0;47.4;3;0;3;3;1978;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.3
1214000.0;86.87;3;0;0;3;2012;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.5
524496.0;53.52;3;1;2;2;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;18.7
490000.0;47.5;2;0;5;11;1977;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;8.1
299000.0;37.17;2;0;4;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;27.0
499000.0;42.2;2;0;3;10;1972;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;12.0
990000.0;76.9;3;0;0;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.4
1610000.0;87.0;4;0;1;4;2019;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.1
335000.0;35.6;2;1;0;3;2021;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.1
1489000.0;140.0;4;0;3;3;1953;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;4.5
642000.0;53.5;2;0;2;9;2000;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.7
649000.0;68.0;3;0;6;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;11.8
740000.0;59.8;3;0;4;5;2013;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;9.1
390000.0;30.5;2;0;6;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.0
1250000.0;64.7;3;0;7;12;2008;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;13.9
990000.0;76.9;3;0;0;10;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.8
1599000.0;124.5;4;0;5;14;2000;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;4.0
246900.0;30.0;1;0;3;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;35.0
990000.0;110.0;4;0;1;5;1985;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.6
269000.0;39.04;1;0;1;2;1955;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;23.5
697000.0;61.0;4;0;1;12;1979;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.3
585000.0;44.0;2;0;0;8;1963;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2.1
1220000.0;76.45;3;0;1;3;1964;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.7
590000.0;50.0;3;0;1;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.0
850000.0;71.6;3;0;1;5;2011;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.0
535000.0;40.0;2;0;0;4;1953;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.2
649800.0;35.0;2;0;4;7;2020;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.7
562000.0;135.0;4;1;1;2;2021;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;24.3
520000.0;38.3;2;0;7;10;1972;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.3
462240.0;64.2;3;1;0;1;2021;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;40.4
576000.0;48.0;2;0;2;4;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.8
599000.0;65.3;3;0;1;10;1978;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;8.8
1308625.0;90.45;2;1;11;26;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.1
1107728.5;68.62;2;1;11;26;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.1
672840.0;49.88;2;1;11;26;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.1
936728.0;90.55;4;1;2;5;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;13.6
624785.0;61.56;3;1;2;5;2022;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;13.6
750000.0;64.0;3;0;3;5;1953;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1.7
469950.0;70.0;4;0;1;1;1925;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;39.9
1950000.0;85.0;2;0;4;4;2014;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.3
1250000.0;74.73;3;0;2;7;2011;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.1
820000.0;51.0;2;0;3;3;1950;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.7
1050000.0;70.36;2;0;1;4;1936;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.1
570000.0;51.0;2;0;1;2;2016;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;17.4
709000.0;45.7;2;0;6;7;2019;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.1
565000.0;47.3;3;0;2;3;2003;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.9
1679300.0;95.96;4;0;1;5;2014;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;8.0
1397715.0;108.35;5;0;7;10;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;8.9
911127.0;70.63;4;0;6;10;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;8.9
1018971.0;78.99;4;0;6;10;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;8.9
498000.0;54.5;4;0;4;4;1975;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;14.3
560000.0;61.0;3;0;9;12;1981;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.8
520000.0;78.0;3;0;1;4;1998;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.9
740000.0;60.2;3;0;2;3;2015;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;17.5
456660.0;38.7;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.3
490000.0;51.54;2;0;2;2;2015;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;25.0
529000.0;59.0;3;0;0;2;2022;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;11.3
708000.0;59.02;2;0;4;4;1939;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.7
484000.0;37.3;2;0;11;11;1980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.3
729000.0;67.4;3;0;10;10;1979;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.7
525720.0;41.0;2;0;0;6;2008;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;13.5
400000.0;34.0;2;0;7;10;1976;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;5.3
400000.0;34.0;2;0;7;10;1976;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;5.3
1150000.0;75.0;2;0;0;4;1932;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.3
470000.0;36.36;1;0;2;4;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.7
729634.0;75.22;4;1;3;11;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;15.5
1150000.0;111.3;4;0;10;10;1983;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;13.4
570206.0;62.66;3;1;1;11;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;15.5
484306.0;47.02;2;1;4;8;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;15.5
278150.0;30.21;1;0;5;5;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;19.8
380227.5;35.37;1;1;3;8;2022;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;15.5
609237.0;43.83;2;1;8;27;2021;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.3
1448000.0;115.29;4;0;3;4;1938;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;5.7
480000.0;44.91;2;0;2;4;2021;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;17.9
325000.0;31.0;1;0;6;11;1978;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;13.4
715000.0;35.0;2;0;2;4;1960;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.5
418500.0;34.5;1;0;2;4;1930;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.3
890000.0;62.49;2;0;2;5;2009;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.6
499999.0;50.0;2;0;0;4;1991;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;6.8
665000.0;46.95;2;0;1;3;1956;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;9.0
380000.0;47.1;2;0;2;2;2001;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;18.5
1050000.0;84.65;3;0;4;4;2013;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;18.5
515000.0;37.0;2;0;1;4;1967;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.0
569900.0;57.0;3;0;3;4;1968;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;12.9
660000.0;78.8;5;0;3;3;1985;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;7.4
720000.0;75.0;3;0;0;2;2001;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;18.7
900000.0;126.0;4;0;3;4;1995;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;19.7
899000.0;78.0;3;0;5;8;2011;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;11.8
620000.0;80.0;3;0;2;2;2007;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;19.2
415000.0;44.1;2;0;7;8;2007;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;18.5
