Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_plomba;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
648000.0;85.08;4;0;3;3.0;1965.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;3.8
837500.0;67.0;3;0;6;10.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6.8
1090000.0;97.0;4;0;2;2.0;2011.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;11.4
1180000.0;150.0;5;0;2;5.0;1918.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2.5
450096.0;42.42;2;1;2;5.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.1
925000.0;71.0;3;0;4;5.0;1901.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.0
375000.0;34.8;2;0;0;4.0;1953.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;2.4
459000.0;48.0;3;0;3;3.0;2003.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;6.2
729000.0;58.02;3;0;3;4.0;1960.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0.0
550000.0;60.99;3;0;1;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.3
915000.0;158.58;5;1;0;2.0;2022.0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;10.2
640000.0;74.0;4;0;4;4.0;1987.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.8
500000.0;46.64;2;0;0;4.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.2
650000.0;67.0;3;0;3;3.0;2005.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.4
730000.0;106.2;4;0;3;3.0;2004.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.5
520000.0;52.3;3;0;2;4.0;2008.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.9
549000.0;60.0;3;1;2;4.0;1998.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.7
740000.0;70.0;3;0;3;3.0;1951.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.8
472000.0;48.66;3;0;3;3.0;2016.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.7
749000.0;48.97;2;0;2;12.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.0
425000.0;50.04;2;0;1;3.0;2017.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.3
479000.0;86.0;4;0;1;1.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;7.1
419000.0;30.1;1;0;2;4.0;2018.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.1
339000.0;48.0;2;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.6
1045000.0;74.67;3;0;2;8.0;2018.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.8
499000.0;49.95;2;0;1;4.0;1950.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.6
899000.0;45.5;2;0;4;4.0;1957.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.8
261565.2;29.9;1;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
337099.32;39.51;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
337633.92;40.08;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
444000.0;52.88;2;0;0;1.0;2022.0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;13.2
269000.0;26.0;1;0;2;4.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;10.2
495000.0;43.15;2;0;2;3.0;1901.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.4
845000.0;63.65;3;0;3;5.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.5
890000.0;66.21;3;0;3;5.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.5
1444000.0;112.0;4;0;3;3.0;1998.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.7
460000.0;45.5;2;0;2;5.0;2016.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
580000.0;41.0;2;0;3;4.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.8
1484000.0;69.3;2;0;0;3.0;2013.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.6
1050000.0;78.4;4;0;1;2.0;1928.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;3.9
629000.0;65.0;3;0;0;2.0;2015.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.1
580000.0;53.92;2;0;1;3.0;2012.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.8
424000.0;35.7;2;0;0;2.0;1935.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
599000.0;58.65;3;0;1;3.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;4.0
489000.0;50.0;3;0;4;10.0;1964.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.6
399000.0;35.9;2;0;1;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;4.8
310000.0;35.9;1;0;0;3.0;2011.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.9
695000.0;72.0;3;0;0;4.0;2018.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
899000.0;77.72;4;0;1;4.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.9
199000.0;22.5;1;0;1;1.0;1930.0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;4.4
880000.0;158.26;5;1;0;2.0;2022.0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;10.2
1092855.0;43.39;2;1;0;3.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.3
695565.0;25.52;1;1;1;3.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.3
1015365.0;39.86;2;1;3;3.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;16.3
1484000.0;72.0;3;0;0;4.0;2013.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.7
1677000.0;154.8;5;0;3;3.0;2000.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2.1
1349000.0;111.0;4;0;1;3.0;1913.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
465000.0;59.48;3;0;1;3.0;2003.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;10.6
998600.0;62.0;2;0;3;5.0;2016.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.0
620000.0;81.58;4;1;0;2.0;2021.0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;8.4
1480000.0;122.0;4;0;0;3.0;1905.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;10.9
1100000.0;72.45;3;0;6;12.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.5
889000.0;102.0;3;0;3;3.0;1914.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;8.7
390000.0;42.8;2;0;3;3.0;2003.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;8.9
599000.0;66.08;3;0;2;2.0;1950.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3.7
767142.0;74.12;4;1;6;6.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
517803.0;48.62;2;1;6;6.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
655662.0;65.24;3;1;2;6.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
763483.0;75.22;4;1;4;6.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
771005.0;75.22;4;1;5;6.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
374000.0;30.0;1;0;5;10.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;7.1
640000.0;79.5;4;0;3;3.0;1999.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;6.7
472420.0;59.8;3;0;3;3.0;2007.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;12.8
720000.0;71.66;3;0;3;3.0;1920.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;4.0
359000.0;28.7;1;0;0;4.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.8
700000.0;39.0;2;0;0;2.0;1950.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2
499000.0;52.0;3;0;1;4.0;2008.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.9
1250000.0;88.05;4;0;1;5.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.4
389000.0;35.9;2;0;1;2.0;1938.0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;7.8
341962.56;40.08;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
533790.0;65.9;3;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
520000.0;51.0;3;0;4;4.0;1963.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;7.1
674000.0;67.9;3;0;3;4.0;2016.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.0
719000.0;70.45;3;0;0;2.0;2015.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9.2
795000.0;45.0;2;0;2;2.0;1937.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1.8
1484000.0;68.0;2;0;0;3.0;2013.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.9
899000.0;36.0;1;0;0;3.0;2013.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.9
439000.0;52.16;2;0;1;3.0;2005.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;9.0
1580000.0;122.0;6;0;0;3.0;1905.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;12.8
550000.0;66.85;3;0;1;1.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.0
379000.0;31.0;2;0;2;4.0;2003.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.3
890000.0;52.81;2;0;2;5.0;2016.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.0
834000.0;57.0;2;0;0;3.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.8
409000.0;30.33;1;1;11;17.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.3
789000.0;64.8;3;0;0;3.0;2002.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.7
359000.0;28.7;2;0;0;4.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.4
299000.0;30.0;2;0;3;3.0;2012.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.2
469000.0;41.16;2;0;3;4.0;2008.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.2
490000.0;50.0;2;0;0;4.0;1976.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.7
1270000.0;74.86;3;0;2;3.0;1905.0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;12.7
869000.0;86.74;4;0;11;17.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
585000.0;56.1;3;0;6;10.0;1974.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9.1
599000.0;65.99;3;0;2;3.0;2008.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.1
450000.0;49.7;2;0;3;3.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
485000.0;70.0;3;0;3;3.0;2001.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;9.8
470000.0;43.0;2;0;1;2.0;1920.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7.3
495000.0;48.3;2;0;2;4.0;2020.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.3
549000.0;61.9;3;0;0;4.0;1989.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.0
900000.0;46.0;2;0;3;4.0;1950.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;2.1
529000.0;50.1;2;0;1;4.0;2015.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.2
860000.0;55.0;3;0;0;1.0;2014.0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;18.5
455000.0;48.0;2;0;4;4.0;1955.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;4.0
613391.0;73.46;4;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.3
474000.0;54.0;3;0;1;3.0;1998.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.9
850000.0;34.0;1;0;6;17.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.7
948600.0;62.0;2;0;3;5.0;2016.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.0
629000.0;65.0;3;1;0;2.0;2015.0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;10.1
533790.0;65.9;3;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
341962.56;40.08;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
499000.0;46.46;2;0;2;4.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
479000.0;43.6;2;0;2;4.0;1970.0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;6.9
1130000.0;75.48;4;0;1;2.0;2013.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.5
729000.0;70.0;3;0;2;2.0;2015.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.6
719000.0;41.85;2;0;1;6.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.0
456939.36;55.67;3;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
572015.52;69.69;3;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
337633.92;40.08;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
699000.0;62.5;3;0;1;3.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.1
439000.0;52.16;2;0;1;3.0;2005.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;9.0
469000.0;47.1;2;0;2;4.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.4
489000.0;52.0;2;0;0;3.0;1956.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.0
535000.0;57.7;3;0;5;5.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.1
309000.0;50.74;3;0;0;2.0;1988.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;14.8
930000.0;50.0;2;0;3;3.0;2012.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.6
1520000.0;119.0;4;0;1;3.0;1907.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;12.7
575000.0;60.5;3;0;6;7.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;6.8
599000.0;127.0;4;0;1;1.0;2022.0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;19.6
830000.0;69.96;3;0;0;3.0;1930.0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;4.5
379000.0;31.6;2;0;2;4.0;2003.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;7.5
459000.0;48.37;3;0;3;3.0;1922.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;7.1
690000.0;71.15;3;0;2;4.0;2014.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.8
826800.0;51.84;3;0;1;5.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.5
984630.0;85.62;5;0;5;12.0;1994.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.9
320000.0;26.4;1;0;1;2.0;1920.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;3.9
680000.0;80.0;4;0;1;1.0;2005.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;20.4
570000.0;63.56;3;0;4;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4.0
989000.0;78.1;3;0;3;4.0;2005.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.7
609000.0;70.4;3;0;0;2.0;2006.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;20.7
550000.0;56.12;3;0;1;10.0;1976.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;3.7
660000.0;63.8;3;0;2;6.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.0
749600.0;58.0;2;0;0;4.0;2008.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.2
649000.0;64.0;4;0;0;4.0;1972.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;10.0
784000.0;58.0;3;0;2;4.0;1957.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.6
359334.36;43.21;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
449000.0;46.5;2;0;2;4.0;1974.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.7
357698.0;38.67;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;8.3
639000.0;62.2;4;0;2;4.0;1993.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;8.1
419000.0;36.5;2;0;2;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3.4
349000.0;54.2;2;0;0;2.0;1960.0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;15.4
710000.0;48.0;2;0;2;3.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.4
715000.0;56.0;3;0;2;4.0;1976.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.1
649000.0;65.79;3;0;1;4.0;2017.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
499000.0;48.93;2;0;2;3.0;1918.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2.4
448000.0;28.0;1;0;4;4.0;2018.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2
860000.0;82.3;3;0;0;3.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;4.5
499000.0;50.0;2;0;1;4.0;1950.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2.6
448000.0;50.0;2;0;2;3.0;1988.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;11.6
910000.0;99.4;3;0;1;2.0;1900.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
670000.0;63.4;3;0;3;4.0;1988.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.3
640000.0;56.74;3;0;1;2.0;1930.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;4.9
460000.0;49.55;2;0;3;3.0;2012.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;9.0
499000.0;48.2;2;0;8;10.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;6.0
910000.0;99.4;3;0;0;3.0;1910.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;3.8
800000.0;61.92;3;0;4;5.0;2016.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.1
469000.0;53.59;3;0;1;1.0;2016.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;14.3
470000.0;83.2;3;0;3;3.0;2001.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;13.2
1050000.0;105.0;3;0;4;4.0;1905.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;4.0
409860.0;75.9;4;1;1;1.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;21.8
595772.0;56.79;3;1;6;17.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;5.2
1499900.0;151.5;7;0;3;3.0;1905.0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;12.0
337633.92;40.08;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
341962.56;40.08;2;1;2;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
333305.28;40.08;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
333305.28;40.08;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
393180.48;47.28;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
359334.36;43.21;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
1250000.0;151.7;4;0;3;3.0;1904.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;13.3
725000.0;49.25;3;0;4;12.0;2019.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;4.7
585000.0;62.9;3;0;2;4.0;1995.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;8.5
899000.0;120.0;6;0;1;2.0;2018.0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;11.7
1540000.0;80.77;4;0;11;16.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.2
760000.0;69.56;3;0;3;3.0;2006.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6.3
645000.0;70.05;3;0;2;3.0;1930.0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;2.4
419000.0;44.0;2;0;1;2.0;1918.0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;4.0
898000.0;78.8;4;0;3;3.0;2008.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5.8
368213.04;43.71;2;1;3;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
329551.2;40.15;2;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
337099.32;39.51;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
333337.68;39.57;2;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;12.1
584000.0;60.58;4;1;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
587000.0;60.58;4;1;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
591000.0;60.58;4;1;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
589000.0;61.7;2;0;0;4.0;1999.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.3
536000.0;60.76;4;1;1;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
401000.0;39.06;2;1;1;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
579500.0;60.43;3;1;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
339000.0;48.0;2;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.6
336000.0;34.56;2;1;3;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
517000.0;57.93;3;1;3;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
517000.0;57.93;3;1;3;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
542500.0;56.08;3;0;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
401000.0;35.71;2;1;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
387000.0;34.5;2;1;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;9.0
404000.0;35.71;2;1;0;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;10.3
400000.0;42.86;2;0;0;4.0;2017.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;10.3
472000.0;54.0;2;0;0;1.0;1980.0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;8.2
599000.0;50.0;2;0;5;5.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;2.4
479000.0;86.0;4;0;1;2.0;1920.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;6.9
1199000.0;83.0;3;0;1;3.0;1905.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;8.1
395000.0;28.78;2;0;3;4.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;8.4
