Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_loft;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;Forma własności_udział;API_Google_Distance
510000.0;83.0;5;0;4;4.0;2005.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.0
499000.0;63.1;3;0;2;3.0;2012.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.7
350000.0;42.0;2;0;3;3.0;1908.0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1.7
435000.0;61.1;4;0;2;4.0;1979.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2.7
329000.0;45.0;2;0;2;3.0;1960.0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1.5
350000.0;36.0;2;0;0;8.0;2018.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.4
480510.0;50.58;2;0;0;4.0;2007.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.5
401300.0;61.83;3;1;2;10.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
361346.0;49.34;3;1;2;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
361308.0;50.06;3;1;1;3.0;2022.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
349000.0;50.5;2;0;2;4.0;1964.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.6
316080.0;52.68;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;6.9
369420.0;61.57;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;6.9
490000.0;51.2;2;0;0;4.0;2012.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;6.0
368000.0;58.2;3;1;0;2.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1.2
382000.0;65.74;3;0;4;4.0;1993.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1.2
360000.0;65.2;3;0;7;10.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1.2
330000.0;44.57;2;0;2;8.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
368626.5;60.93;3;1;0;6.0;2020.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
389000.0;52.6;3;0;3;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3.0
561690.0;81.0;4;1;2;2.0;2021.0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;5.2
319000.0;39.1;3;0;9;10.0;1973.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1.2
350000.0;54.99;3;0;0;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
309000.0;44.31;2;1;0;4.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;5.6
399000.0;72.0;4;0;11;11.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2.8
349597.0;47.89;3;1;2;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.7
248200.0;36.5;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.2
499000.0;103.07;5;1;1;1.0;2023.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1.2
399000.0;56.79;3;1;0;1.0;2023.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1.2
600000.0;87.2;4;0;0;2.0;1993.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2
389000.0;64.0;4;1;1;4.0;1981.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
378200.0;62.0;3;1;1;6.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;3.8
456722.0;76.76;4;1;1;6.0;2020.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3.8
356302.0;50.06;3;1;1;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
490000.0;60.38;3;0;0;1.0;2013.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5.2
449000.0;66.05;3;0;6;8.0;2008.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
306112.0;47.83;3;1;0;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4.9
210000.0;25.67;2;1;10;14.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
278250.0;37.1;2;1;3;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.7
293580.0;46.6;3;1;0;3.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.9
306999.0;48.73;3;0;0;4.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.9
233310.0;35.35;2;1;0;2.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.4
235336.0;25.58;1;1;0;8.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
345000.0;49.0;3;0;3;4.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.2
358596.0;42.69;2;1;8;8.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
234968.0;25.54;1;1;4;8.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
512555.4;64.23;3;1;3;8.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
389000.0;48.6;2;0;0;3.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
420000.0;64.23;3;0;8;10.0;1987.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.0
550000.0;84.81;4;0;10;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.0
550000.0;67.0;3;0;5;17.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.4
450000.0;73.0;3;0;3;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
432492.0;62.68;3;1;0;4.0;2020.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4.3
328140.0;54.69;3;1;0;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;6.8
498000.0;67.0;3;0;1;3.0;2008.0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;4.1
350254.0;47.98;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
369000.0;54.84;2;1;2;4.0;1994.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.0
279675.0;37.4;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
421190.0;60.17;3;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
494360.0;72.7;4;1;1;4.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.3
350254.0;47.98;3;1;1;3.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.7
420560.0;60.08;4;1;2;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.3
278700.0;37.16;2;1;2;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.3
349000.0;55.43;2;0;2;2.0;2009.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2.1
449000.0;75.0;4;0;4;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2.7
599000.0;100.0;4;0;2;2.0;2008.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;6.1
319000.0;49.96;2;0;0;8.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;5.2
389000.0;88.51;4;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;6.6
393885.0;87.53;4;1;1;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
518228.5;53.15;3;1;0;7.0;2020.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4.3
339000.0;57.0;3;1;0;1.0;2021.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;31.3
329000.0;63.0;3;1;1;1.0;2021.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;31.3
359000.0;57.0;3;1;0;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;31.3
329000.0;63.0;3;1;1;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;31.3
255000.0;28.0;2;0;0;1.0;2008.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;9.0
494360.0;72.7;4;1;1;4.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.3
380000.0;29.2;2;0;2;11.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.0
236845.0;35.35;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1.2
235336.0;25.58;1;1;2;8.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
314160.0;37.4;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.6
259908.0;39.38;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1.2
308196.0;48.92;2;1;2;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1.2
349000.0;37.6;2;0;4;4.0;2005.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1.2
398220.0;66.37;4;1;3;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1.2
335000.0;42.0;2;0;2;2.0;1903.0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1.2
350984.0;48.08;3;1;0;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
370530.0;53.7;3;1;0;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
312750.0;41.7;2;1;1;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
301440.0;50.24;2;1;3;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;6.9
259644.0;39.34;2;1;4;4.0;2022.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.3
240262.0;35.86;2;1;3;4.0;2022.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.3
284900.0;31.6;2;0;0;11.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1.2
188700.0;25.16;1;1;0;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.2
382000.0;65.76;3;0;4;4.0;1993.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.4
309000.0;44.8;2;0;2;3.0;1960.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
485000.0;49.05;2;0;1;12.0;2019.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
357000.0;56.28;4;1;1;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;5.8
310000.0;45.38;4;1;0;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;5.8
313681.2;41.88;2;1;1;5.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
305487.0;48.49;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4.3
398220.0;66.37;4;1;2;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4.3
369420.0;61.57;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;5.2
315360.0;52.56;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;5.2
316750.0;51.7;3;1;4;3.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;7.4
309000.0;45.0;2;0;2;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.0
279588.0;30.39;2;1;2;8.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
316700.0;51.8;3;1;1;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.4
233508.0;35.38;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.4
279000.0;31.5;1;0;3;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2
485000.0;60.68;4;0;0;4.0;2017.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.2
219999.0;25.65;1;0;0;11.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
349000.0;64.0;3;0;3;4.0;1991.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3.0
304050.0;40.5;2;1;2;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
495000.0;75.6;4;0;2;3.0;2008.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;4.1
310000.0;43.0;2;0;4;4.0;1966.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.8
328140.0;54.69;3;1;0;1.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;8.3
349000.0;37.63;2;0;4;4.0;2006.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1.2
464398.0;76.76;4;1;5;6.0;2020.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
368000.0;58.2;3;1;0;2.0;2022.0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;6.1
413630.0;59.09;4;1;3;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.3
350984.0;48.08;3;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.3
275000.0;29.17;1;0;11;8.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.0
365000.0;59.06;4;0;3;3.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
415000.0;71.58;4;0;4;5.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;31.3
387000.0;63.9;3;0;5;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.0
295000.0;29.01;1;0;8;8.0;2015.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
394290.0;60.78;3;1;2;7.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.2
460000.0;61.34;3;0;2;2.0;2010.0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;4.3
349000.0;58.66;3;1;1;1.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
329000.0;63.0;3;1;1;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;31.3
339000.0;57.0;3;1;0;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;31.3
329000.0;63.0;3;1;1;1.0;2021.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;31.3
339000.0;57.0;3;1;0;1.0;2021.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;31.3
368000.0;56.0;3;1;1;2.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1.2
365282.0;39.32;2;1;1;5.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1.2
365282.0;39.32;2;1;1;5.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
177244.0;25.16;1;1;0;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
368000.0;56.0;3;1;1;2.0;2021.0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;4.7
340740.0;56.79;3;1;0;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;6.9
305487.0;48.49;3;1;2;4.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.9
308196.0;48.92;3;1;3;4.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.9
608418.0;88.2;4;1;2;2.0;2021.0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;5.2
557496.0;77.43;3;1;4;4.0;2019.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;5.2
313681.0;41.88;2;1;1;5.0;2023.0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1.2
340740.0;56.79;2;1;3;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;6.9
340000.0;48.9;3;0;0;4.0;1975.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;4.2
350000.0;63.6;3;0;3;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.6
319000.0;58.2;3;0;2;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1.2
229000.0;27.0;1;0;4;4.0;1989.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
304800.0;40.64;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
280425.0;37.39;2;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
360864.0;42.96;2;1;4;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.1
337176.0;40.14;2;1;4;4.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.1
312396.0;37.19;2;1;8;8.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.1
235336.0;25.58;1;1;8;8.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;6.1
319000.0;62.6;3;1;1;1.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;6.6
329000.0;57.01;3;1;0;1.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;6.6
205000.0;23.0;1;0;0;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1.2
510000.0;84.0;4;0;3;3.0;2005.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;8.0
301440.0;50.24;2;1;3;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;6.9
305298.0;48.46;3;1;4;4.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.9
183668.0;25.16;1;1;1;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;4.9
414190.0;67.9;3;1;4;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1.2
299000.0;39.27;2;0;4;10.0;1990.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.2
469000.0;49.0;2;0;3;4.0;1957.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2
374000.0;52.6;3;0;2;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1.2
450000.0;66.64;3;0;0;11.0;1986.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1.2
657442.5;79.69;4;1;11;36.0;2023.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1.2
250000.0;29.84;2;0;11;11.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.0
296919.0;47.13;3;1;3;4.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.9
396000.0;85.39;5;1;1;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.8
398220.0;66.37;4;1;0;4.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.9
400000.0;43.63;3;0;3;3.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;6.3
404857.0;66.37;4;1;1;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.4
511200.0;72.0;3;1;2;2.0;2021.0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;5.2
365000.0;49.5;3;0;6;10.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1.2
233310.0;35.35;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.4
352763.0;57.83;3;1;2;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.4
293580.0;46.6;3;1;2;4.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;7.4
340740.0;56.79;3;1;1;4.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.2
456722.0;76.76;4;1;1;6.0;2020.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
561690.0;81.0;4;1;2;2.0;2021.0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;5.2
503940.0;70.9;4;1;2;2.0;2021.0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;5.2
395261.9;43.01;2;1;4;7.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.3
363242.0;41.8;2;1;3;7.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.3
435610.0;49.0;3;1;2;7.0;2023.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;4.3
312354.0;42.12;2;1;1;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
309000.0;52.1;2;0;0;4.0;1978.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3.8
280500.0;37.4;2;1;0;3.0;2022.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
306345.0;47.13;3;1;1;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.2
316745.0;48.73;3;1;1;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.2
306345.0;47.13;3;1;2;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.2
301440.0;50.24;2;1;0;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;6.9
306345.0;47.13;3;1;4;4.0;2023.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.2
362801.0;51.03;3;1;3;3.0;2021.0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
339000.0;57.0;3;1;0;1.0;2021.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;31.3
329000.0;63.0;3;1;1;1.0;2021.0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;31.3
339000.0;57.0;3;1;0;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;31.3
329000.0;63.0;3;1;1;1.0;2021.0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;31.3
359000.0;63.0;3;0;2;11.0;1985.0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;3.2
403320.0;61.08;3;1;6;1.0;2020.0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5.1
339000.0;56.77;3;1;0;1.0;2021.0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
421190.0;60.17;3;1;2;3.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;5.7
299625.0;39.95;2;1;3;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
330000.0;44.0;2;0;2;4.0;1970.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1.2
485000.0;60.0;3;0;1;2.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1.2
365000.0;62.87;3;0;0;1.0;2021.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1.2
459000.0;73.1;4;0;1;6.0;1993.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1.2
342224.0;46.88;3;1;2;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
318150.0;42.42;2;1;2;3.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.4
312192.0;43.36;2;1;1;4.0;2020.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;5.6
375000.0;65.3;3;0;10;10.0;1977.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2.1
600000.0;90.12;4;1;2;3.0;2020.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.4
459000.0;81.75;4;1;1;1.0;2022.0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;6.3
516500.0;87.01;4;1;7;8.0;2021.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;3.7
235336.0;25.58;1;1;1;9.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.6
358596.0;42.69;2;1;0;9.0;2023.0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;4.6
269000.0;27.0;1;0;0;4.0;1980.0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1.2
339000.0;48.0;3;0;1;4.0;1980.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1.2
288896.0;47.36;2;1;1;4.0;2021.0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;6.9
