Cena;Powierzchnia;Liczba pokoi;Rynek;Piętro;Liczba pięter;Rok budowy;Rodzaj zabudowy_apartamentowiec;Rodzaj zabudowy_blok;Rodzaj zabudowy_dom wolnostojący;Rodzaj zabudowy_kamienica;Rodzaj zabudowy_szeregowiec;Ogrzewanie_elektryczne;Ogrzewanie_gazowe;Ogrzewanie_inne;Ogrzewanie_kotłownia;Ogrzewanie_miejskie;Ogrzewanie_piece kaflowe;Stan wykończenia_do remontu;Stan wykończenia_do wykończenia;Forma własności_pełna własność;Forma własności_spółdzielcze wł z KW;Forma własności_spółdzielcze własnościowe;API_Google_Distance
291055.0;38.6;2;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
295355.0;35.0;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
286120.0;37.5;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
306025.0;63.7;3;1;2;3;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;26.8
319862.0;44.58;3;1;0;7;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
195000.0;49.0;2;0;4;4;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;21.3
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
205000.0;34.7;2;0;4;4;1990;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;52.1
292842.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
220000.0;23.37;2;1;4;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
181000.0;19.28;1;1;3;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
172000.0;18.31;1;1;5;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
163000.0;17.35;1;1;4;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
307520.0;44.53;2;1;4;7;2022;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.4
261948.0;38.55;2;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
261233.0;34.35;2;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
395350.0;57.61;4;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
332395.0;50.42;3;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
315847.0;47.91;3;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
280739.0;41.87;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
262287.0;38.6;2;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
252332.0;37.76;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
246690.0;35.83;2;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
185356.0;25.27;1;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
292842.0;54.23;3;1;0;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
190920.0;44.4;2;0;0;3;2010;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;22.7
367030.0;53.53;3;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
286400.0;40.3;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
363750.0;54.19;4;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
361500.0;53.84;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
364500.0;53.53;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
284349.0;40.26;2;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
392330.0;54.2;4;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
322028.0;41.55;2;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
353480.0;50.33;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
286099.0;37.41;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
273075.0;35.7;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
309000.0;54.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.1
539000.0;80.0;3;1;1;1;2020;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;31.8
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
299999.0;53.88;3;0;3;3;1950;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;2.1
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
390845.0;60.13;3;1;2;5;2021;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;6.5
325380.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
319957.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
336226.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
292842.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
287419.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
314534.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
330803.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
330803.0;54.23;3;1;0;1;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
408153.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
416156.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
416156.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
416156.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
408153.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
400150.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
160000.0;25.2;1;0;1;4;1969;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;23.0
219900.0;46.2;2;0;5;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;36.6
223125.0;37.5;2;0;4;4;1974;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;11.4
352175.0;48.55;3;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
410000.0;54.2;3;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
213000.0;26.2;1;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
350125.0;47.9;3;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
372140.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
384144.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
244900.0;49.58;2;0;1;3;1927;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;24.2
392147.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
400150.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
578000.0;76.05;4;1;0;2;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
405000.0;66.0;3;0;2;3;1983;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;34.1
408153.0;80.03;4;1;1;2;2022;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;25.7
260000.0;49.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;24.6
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
436000.0;57.63;3;1;4;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
376000.0;53.53;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
386000.0;51.19;3;1;4;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
353000.0;48.99;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
346000.0;47.91;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
327000.0;44.6;3;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
274000.0;35.83;2;1;6;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
259000.0;33.2;2;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
221000.0;27.15;1;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
280000.0;47.11;3;0;0;3;1930;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;26.3
329000.0;37.17;2;0;2;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.4
310000.0;47.8;2;0;2;13;1968;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;26.1
410000.0;70.0;3;0;0;1;1960;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;14.8
379000.0;105.0;3;0;1;1;1966;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
205000.0;25.2;1;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
209000.0;45.6;2;0;4;4;1967;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;12.3
389074.0;56.6;4;1;0;7;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
485000.0;86.0;3;0;3;2;2012;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;34.4
361585.0;54.0;3;1;1;7;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
211987.0;25.3;1;1;1;6;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
165000.0;38.0;2;0;9;10;1978;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;21.3
269000.0;50.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;27.8
287000.0;51.59;2;0;1;3;1964;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.5
439000.0;93.0;3;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;33.2
475000.0;87.0;4;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;31.3
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
499000.0;50.0;2;1;0;4;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
308175.0;41.4;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
280099.0;37.7;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
350335.0;47.91;3;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
325185.0;45.4;3;1;0;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
419000.0;60.0;3;0;1;2;1985;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;22.7
410187.0;54.2;3;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
201980.35;34.45;2;1;3;3;2022;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;49.6
238000.0;47.5;2;0;2;3;1955;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;7.2
441511.2;71.9;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.8
426335.24;67.79;3;1;2;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.8
479892.44;76.49;3;1;2;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.8
356957.6;53.09;2;1;0;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.8
519861.7;76.48;3;1;0;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.8
376213.6;53.09;2;1;0;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;21.8
189000.0;50.0;2;0;7;11;1981;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;26.8
539000.0;81.0;3;0;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
234900.0;60.47;3;0;4;4;1978;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;34.2
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
249000.0;45.38;2;0;0;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;7.2
372811.0;53.8;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
259700.0;33.2;1;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
286558.0;40.3;2;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
376000.0;53.5;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
415700.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
431000.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
367000.0;45.91;2;1;0;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
319000.0;66.43;3;0;7;10;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;14.8
185000.0;38.55;1;0;0;10;1985;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;37.9
145000.0;38.1;2;0;3;4;1972;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;24.6
187000.0;19.91;1;1;5;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
172000.0;18.31;1;1;2;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
163000.0;17.35;1;1;3;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
412000.0;57.66;4;1;6;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
408000.0;56.58;4;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
358000.0;48.99;3;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
319000.0;44.53;2;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
302000.0;41.36;2;1;6;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
284000.0;37.17;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
274000.0;35.83;2;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
258000.0;32.95;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
205000.0;25.27;1;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
238528.0;45.73;2;1;0;4;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;38.7
306025.0;63.7;3;1;3;3;2021;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;38.7
280000.0;62.0;3;0;4;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;28.7
279000.0;54.0;2;0;2;3;1900;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;24.2
394100.0;54.42;3;1;0;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
273800.0;35.8;2;1;7;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
386220.0;51.19;3;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
213222.0;26.19;1;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
301190.0;39.94;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
189000.0;47.0;2;0;2;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;26.8
236000.0;38.0;2;0;2;4;1960;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;23.7
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
431000.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
429000.0;57.66;4;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
381000.0;53.53;3;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
353000.0;50.33;3;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
350000.0;47.91;3;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
327000.0;44.6;3;1;1;13;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
301000.0;39.94;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
280000.0;37.76;2;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
259000.0;33.2;2;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
221000.0;27.15;1;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
205000.0;25.27;1;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
499000.0;70.0;3;0;0;3;2017;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;22.4
309000.0;74.33;3;0;1;1;1920;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;19.4
419000.0;88.1;3;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;33.2
449000.0;81.2;3;1;0;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;33.2
439000.0;93.8;3;1;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;33.2
299000.0;56.1;3;0;4;4;1990;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;20.5
550000.0;71.0;3;0;1;2;1963;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;34.5
186000.0;45.0;1;0;1;3;1940;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;25.8
225000.0;53.4;3;0;4;4;1970;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;36.4
519000.0;64.08;3;1;1;3;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3.8
220000.0;23.37;2;1;1;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
181000.0;19.28;1;1;1;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
172000.0;18.31;1;1;3;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
169000.0;17.93;1;1;1;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
163000.0;17.35;1;1;1;7;2020;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0.0
399000.0;42.9;2;0;3;3;2015;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;27.5
439000.0;57.61;4;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
410000.0;54.21;3;1;4;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
352000.0;48.47;3;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
322000.0;44.6;3;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
280000.0;37.76;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
259000.0;33.2;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
191785.0;31.7;1;1;2;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
192995.0;31.9;1;1;3;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
192995.0;31.9;1;1;3;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
431000.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
325000.0;39.25;2;1;0;2;2023;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
258335.0;32.95;1;1;7;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
437111.0;58.68;4;1;4;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
295366.0;34.99;2;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
311200.0;41.87;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
309355.0;41.55;2;1;3;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;4.8
420000.0;106.8;5;0;3;4;2000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;14.8
636000.0;74.01;4;1;2;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
431000.0;51.91;3;1;1;2;2021;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;36.9
460000.0;113.0;4;0;1;1;2021;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;33.3
439000.0;57.61;4;1;5;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
393000.0;52.11;3;1;4;4;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
366000.0;50.39;3;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
322000.0;44.6;3;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
259000.0;33.2;2;1;2;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
205000.0;25.2;1;1;1;7;2022;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2.1
227999.0;55.7;3;0;3;4;1980;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;24.1
259000.0;69.0;2;0;3;3;1930;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;25.3
230000.0;32.7;1;0;7;10;1984;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;26.3
379000.0;105.0;3;0;1;2;1966;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
469000.0;62.0;3;0;0;3;2005;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;33.3
499000.0;74.0;3;0;0;1;2020;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;31.3
337000.0;39.2;1;0;10;13;1970;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;27.4
120000.0;50.0;3;0;2;2;1920;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;23.3
384370.0;64.6;2;1;2;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
379610.0;63.8;3;1;2;3;2022;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;12.8
